diseaseId,cluster
umls:C0014008,10
umls:C0004310,10
umls:C0079295,7
umls:C1836284,7
umls:C0860439,7
umls:C0432315,7
umls:C0796274,7
umls:C0030442,7
umls:C0393540,7
umls:C3277076,9
umls:C1847711,9
umls:C1852242,7
umls:C3549447,7
umls:C1865323,7
umls:C2350350,7
umls:C0270816,2
umls:C0581882,2
umls:C0018989,10
umls:C1857572,4
umls:C2750450,4
umls:C1857569,4
umls:C1562689,4
umls:C0544008,7
umls:C1852555,4
umls:C0010037,4
umls:C0268532,9
umls:C0700359,4
umls:C1858051,2
umls:C1843355,10
umls:C2751310,3
umls:C0242528,1
umls:C2936861,6
umls:C0085569,6
umls:C0342488,6
umls:C0597853,9
umls:C0334331,7
umls:C0020595,7
umls:C0264638,9
umls:C1862170,9
umls:C0242129,7
umls:C0264639,10
umls:C0748073,10
umls:C0233532,8
umls:C2242703,10
umls:C0340908,3
umls:C1449842,7
umls:C1536220,4
umls:C0155800,10
umls:C1855465,6
umls:C3495438,6
umls:C1866422,6
umls:C0271093,6
umls:C0206525,7
umls:C0001168,8
umls:C1827301,10
umls:C1838644,2
umls:C0235272,10
umls:C0005974,6
umls:C0005942,5
umls:C0265295,8
umls:C1859148,10
umls:C3828476,5
umls:C0426070,7
umls:C0332568,4
umls:C1704328,7
umls:C0679403,6
umls:C0029405,7
umls:C3273089,4
umls:C0029459,8
umls:C0242699,2
umls:C0268413,10
umls:C0403566,5
umls:C1283620,7
umls:C0699848,7
umls:C1842884,10
umls:C0795855,8
umls:C0684743,10
umls:C0520477,10
umls:C0432242,6
umls:C0751779,10
umls:C0001825,10
umls:C0002625,10
umls:C0454582,10
umls:C0233652,10
umls:C0454643,10
umls:C0349390,10
umls:C1850106,8
umls:C1850554,10
umls:C1847593,10
umls:C0265274,10
umls:C1850555,10
umls:C1301937,10
umls:C1868594,5
umls:C1843315,5
umls:C0431375,4
umls:C0265224,7
umls:C1834523,7
umls:C0265213,7
umls:C0220662,7
umls:C0035353,7
umls:C3494422,10
umls:C1393851,7
umls:C1864873,7
umls:C0333027,7
umls:C0017980,8
umls:C1859198,9
umls:C1843183,9
umls:C1842197,9
umls:C0268126,2
umls:C0393590,6
umls:C1389280,6
umls:C0271567,1
umls:C1849779,1
umls:C2748571,1
umls:C3665349,4
umls:C0271789,4
umls:C0271586,7
umls:C0751230,1
umls:C0549414,6
umls:C1971021,6
umls:C0220748,10
umls:C0405578,6
umls:C0271560,6
umls:C0022573,6
umls:C0151971,6
umls:C0149887,6
umls:C0266013,7
umls:C0342326,10
umls:C0679381,10
umls:C0272342,7
umls:C1848534,8
umls:C0795905,10
umls:C1837839,10
umls:C3279695,10
umls:C1838021,10
umls:C2931193,10
umls:C2678474,3
umls:C2750091,3
umls:C1860752,3
umls:C1843807,4
umls:C1306587,4
umls:C3151781,8
umls:C2931843,4
umls:C0346054,8
umls:C0268553,10
umls:C1832661,2
umls:C1833736,6
umls:C2750076,6
umls:C1969785,6
umls:C0015652,10
umls:C0343386,7
umls:C1969419,7
umls:C1836544,3
umls:C1836522,3
umls:C0016788,9
umls:C1836182,10
umls:C0796068,7
umls:C2749484,7
umls:C1622510,7
umls:C0795796,7
umls:C1336257,10
umls:C0279068,4
umls:C0279982,7
umls:C0346396,10
umls:C1266186,10
umls:C1517444,7
umls:C0272167,4
umls:C1859405,7
umls:C1562901,10
umls:C3645536,7
umls:C1836860,10
umls:C0751859,7
umls:C0268483,9
umls:C0393556,2
umls:C2931356,10
umls:C0431370,2
umls:C1849128,2
umls:C2673883,7
umls:C1858392,7
umls:C2673885,7
umls:C0311245,7
umls:C0796176,10
umls:C0457928,10
umls:C0032994,6
umls:C0432321,2
umls:C1851573,2
umls:C0432322,2
umls:C1275114,2
umls:C1843761,2
umls:C0268371,2
umls:C2673612,2
umls:C2673611,2
umls:C0079136,2
umls:C0474887,7
umls:C0474886,7
umls:C0002876,7
umls:C2751987,4
umls:C3280799,4
umls:C0431369,4
umls:C0872410,4
umls:C0028961,4
umls:C0014394,3
umls:C0554309,3
umls:C0270327,4
umls:C1970848,3
umls:C0684324,6
umls:C1867299,3
umls:C0015379,4
umls:C1833296,7
umls:C1836076,2
umls:C0271901,10
umls:C0265201,2
umls:C3551173,2
umls:C0265283,10
umls:C0432201,10
umls:C1862414,10
umls:C1848934,10
umls:C1835564,10
umls:C2931648,10
umls:C0175778,10
umls:C1858266,4
umls:C2711630,10
umls:C3151085,4
umls:C0015269,10
umls:C3668942,10
umls:C0023076,10
umls:C1836447,7
umls:C0332878,6
umls:C1866294,2
umls:C0268344,4
umls:C0019250,10
umls:C1370740,10
umls:C1833245,6
umls:C0796037,6
umls:C3280214,6
umls:C0268563,4
umls:C0375021,7
umls:C2677586,9
umls:C1859093,9
umls:C1850395,9
umls:C1859305,9
umls:C0265226,2
umls:C1837245,2
umls:C0262929,3
umls:C1854488,10
umls:C0852996,4
umls:C3150658,8
umls:C1854664,6
umls:C2678471,6
umls:C1853144,7
umls:C0038368,7
umls:C1833693,10
umls:C0022890,7
umls:C0494559,7
umls:C0268199,7
umls:C1844853,10
umls:C3669395,10
umls:C1861689,2
umls:C2751307,2
umls:C3715164,2
umls:C3150968,2
umls:C0022738,2
umls:C1852521,2
umls:C0432163,2
umls:C0454455,7
umls:C1842870,2
umls:C0268149,10
umls:C1854369,10
umls:C1864987,4
umls:C2751756,4
umls:C0393676,4
umls:C0270844,4
umls:C0701811,7
umls:C0311335,7
umls:C0270854,7
umls:C1846816,10
umls:C2751067,7
umls:C0424295,7
umls:C1456784,4
umls:C1861063,4
umls:C0600241,6
umls:C0011251,4
umls:C0038441,2
umls:C3495422,4
umls:C0029095,7
umls:C3825891,4
umls:C0474416,4
umls:C0237873,4
umls:C0033936,7
umls:C0858274,4
umls:C0087169,4
umls:C0262376,4
umls:C0752147,4
umls:C0042693,4
umls:C0743072,7
umls:C1399930,3
umls:C0233762,9
umls:C0041651,4
umls:C0394006,7
umls:C0272118,4
umls:C0233651,7
umls:C3665679,4
umls:C0270458,7
umls:C0159028,7
umls:C0012734,8
umls:C0021122,4
umls:C1845028,10
umls:C1970269,4
umls:C0699734,6
umls:C0265780,4
umls:C1333873,6
umls:C2986550,4
umls:C0342409,8
umls:C0342196,6
umls:C0259771,10
umls:C1721007,10
umls:C1838570,7
umls:C0431943,7
umls:C0342195,7
umls:C0272339,10
umls:C1866075,9
umls:C0038557,9
umls:C0010403,5
umls:C1142550,1
umls:C0264544,6
umls:C1297883,2
umls:C0155111,10
umls:C0344542,6
umls:C0472803,6
umls:C1384406,1
umls:C1096458,6
umls:C0036413,10
umls:C1610605,1
umls:C0268749,3
umls:C1849792,6
umls:C0947912,7
umls:C1838103,7
umls:C2931764,10
umls:C1836743,10
umls:C2697933,10
umls:C0276340,6
umls:C0266122,10
umls:C0032357,8
umls:C1852510,4
umls:C0079661,4
umls:C0342680,4
umls:C3160739,7
umls:C0279613,9
umls:C1847725,10
umls:C1861732,10
umls:C0394004,10
umls:C1853736,10
umls:C1853354,8
umls:C3150972,6
umls:C0270804,6
umls:C1842073,7
umls:C0392702,7
umls:C1865643,7
umls:C2609268,7
umls:C3554241,7
umls:C1263666,8
umls:C3489789,10
umls:C0280248,4
umls:C0796149,6
umls:C1864761,6
umls:C1836669,6
umls:C1836916,10
umls:C0085164,10
umls:C1867923,10
umls:C3203738,10
umls:C1701940,7
umls:C2676770,10
umls:C1963946,3
umls:C2676767,9
umls:C0019050,2
umls:C0235574,10
umls:C0019048,3
umls:C1504514,8
umls:C1299624,10
umls:C0276096,10
umls:C1849453,2
umls:C0685381,2
umls:C3489725,10
umls:C1843292,7
umls:C1843896,7
umls:C1854063,7
umls:C1864826,7
umls:C1852127,7
umls:C0555971,6
umls:C1858302,10
umls:C2748557,3
umls:C0410207,3
umls:C1861451,3
umls:C0279084,2
umls:C1850406,2
umls:C0009197,7
umls:C3711385,9
umls:C1857355,10
umls:C3273010,10
umls:C1854310,2
umls:C1857041,4
umls:C1832162,4
umls:C1266024,4
umls:C0265993,4
umls:C1855102,9
umls:C0342720,10
umls:C1836173,10
umls:C0343532,6
umls:C0598226,4
umls:C0079583,4
umls:C1836033,8
umls:C1834846,9
umls:C3150914,9
umls:C3149842,9
umls:C0872218,9
umls:C0007795,9
umls:C3683791,9
umls:C2936403,4
umls:C0085543,7
umls:C1843852,3
umls:C0240991,3
umls:C0497489,3
umls:C1840061,1
umls:C1855923,2
umls:C0936215,10
umls:C1868387,4
umls:C1970180,6
umls:C0748903,6
umls:C1864233,8
umls:C0268600,10
umls:C0016756,10
umls:C2677092,6
umls:C0334633,1
umls:C1333296,4
umls:C0221030,7
umls:C0022729,4
umls:C1510428,4
umls:C1455718,2
umls:C0085426,4
umls:C1843256,4
umls:C0272173,7
umls:C0007684,10
umls:C0877445,5
umls:C1302363,4
umls:C0729531,7
umls:C3279992,10
umls:C3150898,10
umls:C1850597,10
umls:C1850792,6
umls:C0393933,6
umls:C0150080,7
umls:C1969809,7
umls:C0267556,7
umls:C1836383,7
umls:C1843139,10
umls:C0432122,4
umls:C1563720,4
umls:C1845146,4
umls:C1292758,4
umls:C0234362,8
umls:C0742558,3
umls:C0578870,10
umls:C0151908,6
umls:C0497391,10
umls:C1301359,10
umls:C1336733,3
umls:C2698204,10
umls:C0341862,6
umls:C1855900,2
umls:C3814159,4
umls:C1835888,9
umls:C3150667,2
umls:C1563696,2
umls:C1849011,10
umls:C1851994,10
umls:C0796028,4
umls:C1839566,4
umls:C1844677,4
umls:C1970827,4
umls:C0268296,4
umls:C1847114,6
umls:C0852975,10
umls:C1970416,8
umls:C0268140,8
umls:C3808988,8
umls:C1510432,8
umls:C1865915,7
umls:C0015310,7
umls:C1834671,7
umls:C0268389,10
umls:C0342898,6
umls:C2062908,6
umls:C0003742,6
umls:C2711472,6
umls:C0553573,6
umls:C2677590,6
umls:C1852222,10
umls:C1838779,10
umls:C1290587,10
umls:C1848561,1
umls:C1272348,1
umls:C2677535,7
umls:C1867904,3
umls:C2676723,3
umls:C0796095,10
umls:C0796232,10
umls:C1864910,8
umls:C0752109,10
umls:C3273009,7
umls:C1336030,10
umls:C1835897,10
umls:C2675211,2
umls:C0520572,3
umls:C0275911,7
umls:C1863236,2
umls:C1291512,10
umls:C1306247,8
umls:C0349623,8
umls:C0334448,4
umls:C1843153,4
umls:C1843075,4
umls:C1836727,4
umls:C0040416,4
umls:C0011304,4
umls:C1850383,5
umls:C1842577,7
umls:C1864148,7
umls:C2750087,3
umls:C0014761,2
umls:C1855772,8
umls:C0280253,6
umls:C3150803,6
umls:C1301355,7
umls:C1327916,6
umls:C3151445,6
umls:C2677299,7
umls:C1846055,10
umls:C1853230,10
umls:C0003534,10
umls:C1845102,4
umls:C1835813,8
umls:C1850169,7
umls:C1835849,6
umls:C1845861,7
umls:C1845517,4
umls:C1846168,4
umls:C0796223,4
umls:C0398746,7
umls:C1856399,7
umls:C0268520,7
umls:C1856974,10
umls:C1848526,10
umls:C1857762,10
umls:C1969052,3
umls:C1969053,3
umls:C2676788,3
umls:C2676790,3
umls:C0268626,6
umls:C2931013,6
umls:C2749685,6
umls:C3537440,6
umls:C1842124,10
umls:C1854594,10
umls:C0266610,10
umls:C0521620,6
umls:C2675526,3
umls:C2751630,3
umls:C1838437,4
umls:C0032044,7
umls:C0265950,7
umls:C2937220,7
umls:C0205789,7
umls:C1856972,10
umls:C0266483,10
umls:C1837991,10
umls:C2674616,7
umls:C1852324,7
umls:C0920393,1
umls:C0342483,7
umls:C1855796,7
umls:C0391861,6
umls:C0268405,4
umls:C2931418,6
umls:C0242583,6
umls:C0340957,5
umls:C0339901,5
umls:C0847097,7
umls:C0278007,5
umls:C1876185,10
umls:C0685775,10
umls:C0265242,10
umls:C0265245,10
umls:C1834692,4
umls:C0276240,10
umls:C1863634,7
umls:C1833321,10
umls:C0393929,2
umls:C0751398,2
umls:C0432269,6
umls:C2751320,10
umls:C0392622,4
umls:C0268514,2
umls:C0741270,2
umls:C1844934,7
umls:C0700595,10
umls:C1840284,3
umls:C0268609,6
umls:C2674081,8
umls:C0238478,10
umls:C0158995,8
umls:C0271582,2
umls:C0278688,4
umls:C3150207,7
umls:C0865214,2
umls:C0795845,10
umls:C1864720,2
umls:C1864721,2
umls:C1864722,2
umls:C1861863,6
umls:C2678476,6
umls:C0344388,10
umls:C1970253,10
umls:C0263978,7
umls:C3150889,7
umls:C0342803,8
umls:C3495551,8
umls:C1959620,4
umls:C1857682,7
umls:C1858424,10
umls:C2681911,10
umls:C3150925,8
umls:C0020951,7
umls:C0014742,4
umls:C0343804,6
umls:C0231218,7
umls:C3150692,8
umls:C1842026,8
umls:C2677608,2
umls:C2749665,10
umls:C3151039,6
umls:C1864690,3
umls:C3151440,3
umls:C1859773,7
umls:C1865295,4
umls:C1400201,4
umls:C1707400,10
umls:C0205833,1
umls:C3151380,4
umls:C0338502,4
umls:C2750790,10
umls:C1845294,10
umls:C1845295,10
umls:C0266371,10
umls:C1842237,4
umls:C2677132,9
umls:C2675227,8
umls:C0855090,8
umls:C0679395,8
umls:C1846979,3
umls:C1847013,3
umls:C0796093,7
umls:C1835492,7
umls:C1857069,7
umls:C1275074,7
umls:C2931488,2
umls:C0700590,7
umls:C3150736,7
umls:C1842836,8
umls:C1842127,3
umls:C2750459,10
umls:C1969639,10
umls:C0238305,6
umls:C1853247,6
umls:C3553656,6
umls:C0040332,7
umls:C2751084,6
umls:C3151267,6
umls:C1845333,2
umls:C1845672,10
umls:C3150942,2
umls:C1845070,7
umls:C1414017,8
umls:C0340834,10
umls:C2750448,7
umls:C1836724,7
umls:C0178282,7
umls:C1516865,7
umls:C2676766,7
umls:C0432292,7
umls:C0040185,4
umls:C1850126,2
umls:C0151825,5
umls:C2931732,7
umls:C2931322,10
umls:C3809768,3
umls:C2676676,2
umls:C0376628,10
umls:C0948698,10
umls:C3647143,10
umls:C0022790,7
umls:C0278485,7
umls:C2216695,7
umls:C0442876,4
umls:C2677792,7
umls:C1334753,2
umls:C0235162,2
umls:C0153662,2
umls:C3658279,10
umls:C0740421,7
umls:C2676465,10
umls:C2675192,10
umls:C1860991,8
umls:C3809005,8
umls:C1851649,6
umls:C2675497,8
umls:C0030470,8
umls:C0206676,4
umls:C0040422,7
umls:C0948209,6
umls:C0345960,1
umls:C0878649,7
umls:C1854978,6
umls:C1333190,2
umls:C1708776,6
umls:C0868908,6
umls:C0334277,4
umls:C1708781,3
umls:C0149519,6
umls:C1513041,6
umls:C1709780,6
umls:C0522621,6
umls:C0854178,6
umls:C3164626,6
umls:C1336861,6
umls:C0278505,7
umls:C0278801,10
umls:C0278556,7
umls:C1369136,7
umls:C0279682,10
umls:C1335377,10
umls:C0334494,7
umls:C0349644,6
umls:C0238003,6
umls:C2748568,7
umls:C1864948,5
umls:C1136179,5
umls:C2751855,2
umls:C0233622,7
umls:C1970309,7
umls:C1420193,7
umls:C3640038,7
umls:C2681923,6
umls:C1845136,6
umls:C1843181,6
umls:C3501846,6
umls:C1859970,10
umls:C0024894,10
umls:C0232487,4
umls:C1272766,7
umls:C0232491,7
umls:C1848137,2
umls:C0001726,2
umls:C3150913,6
umls:C2678483,7
umls:C2677549,5
umls:C0744466,6
umls:C0029400,4
umls:C1306839,10
umls:C0268108,8
umls:C0409651,6
umls:C0342738,7
umls:C2750080,7
umls:C2748544,4
umls:C3665488,4
umls:C1842149,4
umls:C2745963,5
umls:C3150927,8
umls:C0232910,8
umls:C1836032,4
umls:C3150354,4
umls:C0003257,4
umls:C0272238,4
umls:C0221356,4
umls:C0272386,4
umls:C3150808,8
umls:C1859564,8
umls:C2750475,6
umls:C3280845,6
umls:C1857853,7
umls:C1866174,8
umls:C0266360,7
umls:C0265218,8
umls:C0221019,3
umls:C2751830,4
umls:C1840560,7
umls:C2751052,7
umls:C1969040,7
umls:C1969024,7
umls:C2677481,9
umls:C0014009,6
umls:C0343751,10
umls:C3274515,8
umls:C0014013,8
umls:C2675184,8
umls:C1863351,7
umls:C3150897,7
umls:C3151351,7
umls:C1858725,10
umls:C3150879,8
umls:C2675525,10
umls:C0041228,3
umls:C0041227,7
umls:C1853154,7
umls:C2675512,6
umls:C2676137,10
umls:C3150987,2
umls:C1843140,2
umls:C1842382,2
umls:C0857345,4
umls:C3502810,2
umls:C1836906,7
umls:C1864850,7
umls:C2751292,10
umls:C2608084,4
umls:C0019343,4
umls:C0406650,4
umls:C0432326,4
umls:C0406369,4
umls:C0406632,10
umls:C0474889,4
umls:C1112570,6
umls:C1849507,7
umls:C1856057,7
umls:C1866558,10
umls:C3806347,10
umls:C0376286,10
umls:C1739111,10
umls:C1510471,10
umls:C0278877,8
umls:C2751608,1
umls:C2750747,8
umls:C0730308,10
umls:C0346041,8
umls:C1864839,9
umls:C1291299,4
umls:C0271816,7
umls:C0749470,7
umls:C0342122,7
umls:C0271795,7
umls:C1848805,10
umls:C0271815,7
umls:C3150419,4
umls:C2678055,7
umls:C2678061,7
umls:C2678027,7
umls:C2678015,7
umls:C2749106,7
umls:C3151753,10
umls:C0795910,10
umls:C1858477,10
umls:C3150417,4
umls:C3150412,4
umls:C3151519,4
umls:C1853100,7
umls:C1142499,4
umls:C0278952,10
umls:C1970119,6
umls:C0520966,10
umls:C1837007,4
umls:C3502293,4
umls:C0398782,6
umls:C1970822,4
umls:C0175703,10
umls:C1842357,4
umls:C1843791,6
umls:C1866008,6
umls:C2751643,6
umls:C2678492,10
umls:C2675014,10
umls:C2677065,8
umls:C3150967,2
umls:C3150969,2
umls:C0272137,6
umls:C0796279,10
umls:C0796032,10
umls:C0796059,10
umls:C2677326,4
umls:C0393699,10
umls:C3263982,10
umls:C1853278,9
umls:C1836602,7
umls:C2675187,2
umls:C0041364,10
umls:C1839454,4
umls:C1839456,4
umls:C1839455,4
umls:C0149886,7
umls:C1854335,2
umls:C0085541,2
umls:C0012833,6
umls:C1845243,2
umls:C1843116,8
umls:C1866552,8
umls:C1842939,7
umls:C3150819,3
umls:C1301510,10
umls:C0268337,10
umls:C1853365,10
umls:C0524948,10
umls:C3489393,10
umls:C0034888,10
umls:C0010695,10
umls:C0238590,10
umls:C0019294,10
umls:C0025239,10
umls:C3150754,6
umls:C1968602,10
umls:C2931035,8
umls:C1864861,4
umls:C1835916,10
umls:C1969657,10
umls:C3160720,7
umls:C1843013,7
umls:C1843015,7
umls:C1843014,7
umls:C3151038,7
umls:C0338582,8
umls:C0270707,7
umls:C0549117,7
umls:C0233407,7
umls:C1969029,4
umls:C1956147,4
umls:C1879312,10
umls:C1970211,10
umls:C3809309,10
umls:C2750473,2
umls:C1846331,7
umls:C1855722,7
umls:C0796084,7
umls:C0205204,7
umls:C0014040,7
umls:C0268079,10
umls:C1853623,7
umls:C3150921,10
umls:C1842563,10
umls:C2751666,8
umls:C1863704,6
umls:C2673187,3
umls:C1968593,7
umls:C0037661,7
umls:C1368041,6
umls:C0431718,10
umls:C0746787,9
umls:C2676285,7
umls:C0268524,7
umls:C1853296,7
umls:C1866560,10
umls:C1839928,10
umls:C1862373,10
umls:C0795898,2
umls:C2751308,7
umls:C2751309,7
umls:C1857618,7
umls:C1854150,3
umls:C0391976,10
umls:C2675237,4
umls:C2675235,4
umls:C2673760,4
umls:C0334166,10
umls:C1856127,5
umls:C1856716,8
umls:C0043019,8
umls:C0339512,8
umls:C2677516,8
umls:C1863534,8
umls:C2675210,8
umls:C0741032,7
umls:C1516490,7
umls:C1835931,7
umls:C2673536,7
umls:C1832322,7
umls:C2931884,7
umls:C0021345,7
umls:C0037023,10
umls:C0270855,8
umls:C3494976,10
umls:C0393555,10
umls:C3150986,2
umls:C3149074,2
umls:C1852587,2
umls:C0265482,2
umls:C0234535,2
umls:C1855433,10
umls:C2677877,2
umls:C0155880,4
umls:C2678408,8
umls:C1853251,6
umls:C3150953,3
umls:C1862394,3
umls:C2751295,7
umls:C2751296,7
umls:C2678403,7
umls:C1970440,10
umls:C1865366,8
umls:C3150654,10
umls:C2673193,6
umls:C1835933,8
umls:C2678051,5
umls:C0746408,2
umls:C0020452,7
umls:C0007370,4
umls:C1862886,4
umls:C0007166,10
umls:C0597854,10
umls:C0018813,6
umls:C0006266,10
umls:C0264652,10
umls:C1142276,6
umls:C0007780,4
umls:C3150619,8
umls:C2677903,4
umls:C1845546,4
umls:C2751532,4
umls:C3150653,7
umls:C3150659,7
umls:C1857777,7
umls:C2752072,7
umls:C1837065,7
umls:C0018852,2
umls:C0858320,7
umls:C1833053,8
umls:C2676498,8
umls:C0022134,8
umls:C1866039,4
umls:C1837471,6
umls:C1836027,7
umls:C1865885,7
umls:C2931210,7
umls:C1853286,7
umls:C0268641,7
umls:C0585129,9
umls:C1832992,7
umls:C0231706,7
umls:C1855739,10
umls:C0014805,10
umls:C0014804,10
umls:C2751778,10
umls:C3151229,10
umls:C0002768,10
umls:C0037650,6
umls:C3276706,7
umls:C0234230,10
umls:C0012746,10
umls:C0234241,10
umls:C0030196,10
umls:C0234215,7
umls:C2673257,10
umls:C2676254,2
umls:C2749861,2
umls:C2751319,2
umls:C3150172,2
umls:C1833508,7
umls:C1833511,7
umls:C1833518,7
umls:C3280160,7
umls:C0027080,9
umls:C1867300,3
umls:C1865044,10
umls:C3150703,10
umls:C3809819,10
umls:C3553944,10
umls:C1836199,10
umls:C2676772,3
umls:C0152423,3
umls:C1837092,6
umls:C3150807,7
umls:C1836460,6
umls:C3809443,6
umls:C1859317,6
umls:C3150874,3
umls:C3279792,3
umls:C0432235,3
umls:C2750509,2
umls:C0393534,6
umls:C2676231,10
umls:C1853892,10
umls:C1835819,10
umls:C1864818,10
umls:C2673648,10
umls:C0155490,9
umls:C0393559,7
umls:C0008493,4
umls:C0236053,6
umls:C1332271,7
umls:C0026393,7
umls:C0262655,4
umls:C1827820,7
umls:C1838657,3
umls:C3150418,4
umls:C3150416,4
umls:C3150411,4
umls:C1840437,6
umls:C0857112,8
umls:C1835865,6
umls:C3151060,6
umls:C1970841,4
umls:C3150983,10
umls:C1970298,6
umls:C1969062,7
umls:C1527310,10
umls:C2678475,6
umls:C2750472,6
umls:C3150691,3
umls:C0339537,10
umls:C1419325,10
umls:C0155015,10
umls:C2750804,7
umls:C1847014,10
umls:C1866078,7
umls:C1843042,7
umls:C1858172,3
umls:C3281235,3
umls:C1619738,7
umls:C1832099,2
umls:C2752001,8
umls:C1299574,3
umls:C1865616,10
umls:C0472767,7
umls:C0149520,7
umls:C1334815,6
umls:C0275553,10
umls:C1864877,3
umls:C0268647,7
umls:C1837341,2
umls:C0012243,1
umls:C0279735,10
umls:C0001231,4
umls:C2678484,3
umls:C0339578,3
umls:C0339576,3
umls:C1842109,2
umls:C1826553,2
umls:C1834144,6
umls:C2751083,6
umls:C2676466,10
umls:C1864446,3
umls:C1970173,3
umls:C0796237,8
umls:C1836892,7
umls:C1266129,4
umls:C1334180,7
umls:C1856255,10
umls:C2675488,10
umls:C1835905,6
umls:C3150958,7
umls:C3810041,7
umls:C2673642,10
umls:C0271826,10
umls:C0855173,10
umls:C2677434,4
umls:C1864689,4
umls:C0266215,4
umls:C0273483,4
umls:C0345963,8
umls:C2751826,7
umls:C0392156,6
umls:C3178803,2
umls:C0520739,7
umls:C1851741,7
umls:C2678338,7
umls:C1839161,7
umls:C3550789,7
umls:C1860788,7
umls:C1845837,7
umls:C3151785,7
umls:C3826066,7
umls:C0279650,7
umls:C0023437,7
umls:C0019025,7
umls:C0678199,7
umls:C0311364,7
umls:C1863924,6
umls:C3151476,7
umls:C3502298,7
umls:C1855577,6
umls:C1864902,6
umls:C0342708,2
umls:C0040264,6
umls:C0270857,2
umls:C1853276,7
umls:C1836482,7
umls:C2919114,7
umls:C2347762,7
umls:C2750481,9
umls:C1856245,6
umls:C0343856,6
umls:C1849700,9
umls:C2676786,4
umls:C3150652,4
umls:C0342645,4
umls:C0032827,4
umls:C2751089,9
umls:C3150733,4
umls:C3150933,4
umls:C1854107,4
umls:C1291245,7
umls:C3838758,4
umls:C1833809,8
umls:C2675487,6
umls:C1853214,5
umls:C1846529,5
umls:C1834558,4
umls:C1847902,4
umls:C3809272,4
umls:C1970470,10
umls:C0221227,8
umls:C1566302,6
